time_taken,mistakes_made,hints_used,cells_filled_by_user,solved_successfully,cells_to_remove
230,2,2,42,0,21
214,3,2,45,0,20
273,3,1,41,1,21
285,3,2,38,0,16
158,3,0,38,1,20
276,3,2,46,1,16
267,4,2,46,1,21
183,3,2,43,0,17
288,3,1,44,1,18
228,4,2,41,1,20
270,4,2,43,0,17
197,4,1,42,1,15
168,2,2,45,1,16
151,2,2,40,1,14
159,2,2,39,1,20
203,2,1,46,1,21
197,2,2,38,1,17
232,2,1,44,1,21
155,2,0,41,1,14
218,4,1,42,1,21
266,2,2,46,0,17
191,4,0,42,0,14
247,3,2,41,1,18
197,3,2,41,1,18
260,2,0,45,1,21
298,2,0,41,1,15
269,3,0,38,0,21
273,2,0,43,1,15
202,2,1,46,1,17
195,3,2,41,0,21
245,3,2,43,1,18
209,3,2,44,1,19
159,3,1,45,1,21
233,3,0,40,1,21
190,4,0,45,0,15
248,3,2,46,1,14
180,3,2,43,0,17
156,4,0,42,1,17
273,2,0,40,0,19
196,4,2,43,0,18
246,2,0,40,1,19
157,4,2,43,1,15
248,4,2,40,0,15
212,3,2,42,1,15
269,2,1,47,1,21
176,3,0,42,1,18
163,4,2,39,1,20
254,3,2,46,1,15
299,2,0,44,0,16
273,4,1,47,1,20
298,4,0,46,1,15
277,3,1,40,1,21
162,4,0,41,0,14
220,4,2,47,1,17
254,2,1,39,1,20
228,3,2,39,0,21
317,8,3,35,1,5
576,10,5,21,0,8
463,8,4,21,0,7
414,8,5,24,0,10
544,8,4,30,0,6
659,7,4,28,0,11
341,6,3,23,1,5
455,10,2,35,0,10
352,5,2,22,1,13
577,6,5,22,0,6
393,7,5,30,0,5
404,5,2,37,0,6
538,10,2,35,0,6
526,9,2,28,0,9
480,9,3,37,0,7
325,10,5,32,0,8
401,5,3,24,1,11
641,5,3,36,0,5
639,7,3,22,1,11
356,9,3,36,1,11
445,8,3,28,0,11
302,10,2,37,1,11
448,9,4,27,0,13
418,7,5,24,1,12
453,7,3,32,1,8
560,8,5,25,1,6
321,7,5,22,0,7
631,8,3,32,1,11
646,8,3,20,1,5
596,7,4,21,0,7
358,9,3,34,0,7
446,6,2,21,1,11
685,6,2,30,1,9
601,9,2,32,0,5
501,6,3,33,1,11
332,8,2,25,1,13
351,10,4,24,0,5
556,7,5,29,0,11
598,6,5,26,0,8
352,10,2,22,1,9
372,6,2,24,1,10
321,9,3,27,1,10
661,10,2,26,0,13
618,6,2,20,1,8
609,8,2,33,1,5
405,10,4,24,0,9
452,10,4,28,1,13
430,9,2,30,0,13
580,9,2,37,1,10
318,8,3,21,0,6
501,9,3,31,0,10
316,10,3,22,1,11
496,10,5,30,0,13
565,7,3,25,0,12
399,5,2,35,0,6
504,6,3,21,0,11
625,7,2,33,0,12
552,10,3,24,0,13
629,9,2,20,0,7
639,7,5,27,1,13
630,7,5,30,0,7
416,10,2,37,0,9
492,6,5,25,0,9
417,6,5,26,1,13
534,8,5,33,0,11
563,5,5,23,0,13
645,5,2,22,0,7
314,7,3,20,0,9
642,9,4,27,1,9
642,10,4,35,0,11
685,7,3,28,0,8
486,8,2,27,0,11
663,9,3,28,1,12
591,6,4,22,1,7
455,10,3,37,0,12
364,9,3,32,0,11
670,6,2,27,1,12
593,10,4,21,0,8
579,10,4,37,0,5
492,7,4,29,0,13
655,10,4,34,0,9
396,6,5,35,0,6
491,6,2,22,1,10
682,7,4,25,1,12
460,10,5,34,1,8
573,7,3,28,0,10
647,9,3,25,0,5
565,5,3,21,0,7
508,8,3,21,0,13
672,7,2,24,0,6
555,10,3,22,1,8
429,10,3,25,0,9
612,8,5,28,0,11
535,5,4,37,0,8
583,6,3,21,0,13
640,9,2,31,0,10
669,6,5,36,0,11
421,10,3,27,1,10
462,8,2,28,0,9
349,8,2,34,0,13
478,8,2,25,0,7
455,8,4,25,1,13
316,7,5,30,0,8
423,10,4,31,0,7
699,6,2,37,0,9
657,8,5,31,0,13
530,8,3,23,1,9
538,6,2,26,0,7
669,9,3,23,0,6
432,9,4,20,0,10
690,7,2,33,0,7
686,5,5,31,1,6
511,10,4,36,0,7
615,5,4,34,0,11
403,6,2,27,0,11
360,5,4,29,0,7
582,8,2,26,0,7
646,9,3,20,0,8
334,10,4,28,0,9
369,8,5,24,0,8
605,7,5,30,0,7
314,5,4,32,1,13
322,8,3,26,0,13
309,5,4,31,1,6
314,7,4,21,1,7
615,9,5,34,0,10
326,5,2,29,0,10
449,5,3,22,0,13
519,10,3,27,0,12
537,9,3,37,0,7
555,5,4,28,0,7
547,7,2,20,0,5
466,9,3,34,0,8
594,5,3,22,0,13
314,5,5,30,0,5
451,5,3,25,1,10
331,10,2,32,1,13
611,8,5,25,0,13
500,9,2,37,0,5
655,5,5,37,0,12
534,9,2,30,0,10
639,5,5,30,0,13
578,10,3,35,0,10
451,6,2,23,0,9
547,8,4,27,1,7
551,7,2,34,0,13
698,8,4,33,0,6
693,10,2,33,1,8
623,6,2,37,1,5
428,6,4,20,1,9
655,10,2,27,0,13
454,9,5,21,0,12
633,6,4,21,1,6
427,8,3,23,0,6
625,7,3,20,0,9
559,7,4,37,0,7
433,6,5,24,0,8
303,10,5,21,1,8
442,6,3,32,1,6
456,6,3,22,1,12
334,7,4,25,0,11
444,7,4,30,0,9
662,5,5,23,0,12
330,7,4,24,1,8
465,10,5,31,0,10
447,8,3,25,0,11
397,6,4,30,0,12
510,5,3,30,0,8
614,7,5,20,1,5
332,9,3,32,0,13
524,9,4,31,0,12
650,5,3,28,0,5
602,7,3,34,0,7
391,8,4,25,1,12
429,10,3,20,1,13
683,5,3,28,0,6
549,9,2,30,0,8
521,10,2,33,0,9
397,6,3,22,0,10
329,9,2,31,0,12
618,9,3,26,0,5
443,9,4,20,0,10
478,10,4,30,0,11
334,6,3,33,0,7
479,7,5,30,0,6
564,7,3,32,0,8
672,6,3,23,0,8
504,10,3,22,0,7
343,10,4,24,1,11
562,7,3,26,0,5
396,7,3,29,0,6
568,7,5,36,0,9
528,9,4,28,0,9
323,10,4,23,1,8
543,8,3,30,0,10
422,8,2,20,0,5
323,7,3,24,1,13
671,5,5,34,0,8
321,9,3,28,0,8
363,6,2,29,0,7
81,0,0,54,1,28
149,1,0,53,1,29
115,0,0,52,1,24
112,1,0,48,1,27
111,0,0,49,1,29
100,1,0,50,1,26
117,1,0,54,1,32
145,1,0,54,1,33
107,1,0,50,1,32
108,1,0,49,1,31
118,1,0,52,1,28
128,0,0,49,1,30
126,0,0,48,1,26
148,0,0,49,1,31
140,0,0,50,1,30
145,1,0,50,1,31
109,0,0,50,1,27
149,1,0,53,1,33
90,1,0,48,1,25
93,0,0,51,1,34
135,1,0,54,1,34
113,1,0,51,1,30
93,1,0,51,1,26
106,1,0,49,1,30
138,0,0,48,1,26
96,0,0,48,1,24
123,1,0,53,1,25
82,1,0,48,1,25
147,0,0,50,1,27
117,0,0,48,1,22
135,0,0,53,1,31
142,0,0,53,1,25
135,0,0,49,1,24
133,0,0,54,1,29
133,1,0,50,1,22
127,0,0,53,1,23
101,1,0,50,1,35
101,1,0,49,1,23
118,1,0,54,1,22
150,0,0,52,1,23
134,1,0,51,1,32
130,0,0,50,1,30
146,0,0,48,1,29
149,0,0,53,1,26
114,0,0,50,1,33
126,1,0,52,1,30
122,1,0,49,1,29
134,1,0,52,1,34
122,1,0,48,1,24
146,1,0,54,1,27
113,1,0,50,1,29
95,0,0,48,1,31
146,1,0,48,1,29
144,1,0,50,1,33
108,1,0,52,1,23
88,0,0,53,1,35
144,0,0,49,1,29
142,0,0,50,1,33
126,0,0,52,1,24
108,1,0,48,1,26
150,0,0,48,1,34
89,1,0,51,1,29
102,1,0,51,1,22
90,0,0,52,1,31
94,1,0,53,1,26
100,0,0,50,1,29
101,0,0,53,1,25
138,1,0,48,1,33
107,0,0,51,1,28
115,0,0,49,1,27
80,1,0,49,1,30
111,0,0,52,1,27
88,0,0,49,1,23
124,1,0,49,1,31
114,1,0,52,1,28
89,1,0,51,1,26
150,1,0,51,1,29
113,1,0,51,1,29
124,1,0,48,1,28
97,1,0,53,1,23
85,1,0,51,1,29
113,1,0,54,1,32
93,1,0,49,1,25
119,1,0,51,1,22
105,1,0,51,1,30
103,1,0,50,1,22
110,0,0,48,1,35
116,0,0,51,1,25
107,0,0,48,1,27
84,1,0,50,1,27
89,1,0,53,1,22
101,0,0,51,1,25
113,1,0,51,1,27
81,1,0,54,1,24
84,1,0,52,1,23
95,0,0,53,1,32
96,1,0,54,1,25
96,1,0,51,1,28
116,1,0,48,1,27
94,0,0,51,1,27
145,1,0,49,1,23
121,1,0,53,1,27
92,0,0,54,1,29
129,1,0,50,1,32
146,0,0,53,1,26
90,0,0,50,1,31
104,1,0,53,1,22
111,1,0,51,1,29
120,1,0,51,1,23
112,0,0,49,1,27
132,0,0,54,1,32
99,1,0,48,1,34
150,1,0,50,1,30
117,1,0,48,1,33
114,1,0,51,1,29
138,0,0,48,1,22
114,1,0,52,1,30
130,0,0,50,1,22
126,1,0,52,1,35
84,1,0,48,1,22
118,0,0,51,1,33
147,0,0,53,1,23
119,1,0,51,1,35
96,0,0,52,1,31
121,0,0,52,1,23
135,1,0,53,1,33
114,1,0,53,1,24
84,0,0,54,1,28
138,0,0,51,1,26
80,0,0,51,1,31
110,1,0,52,1,24
117,0,0,53,1,32
125,0,0,49,1,34
111,1,0,51,1,25
146,1,0,48,1,27
127,1,0,54,1,31
106,0,0,53,1,31
139,1,0,51,1,27
108,0,0,48,1,30
132,0,0,48,1,32
104,1,0,49,1,34
110,0,0,49,1,31
90,0,0,50,1,32
100,1,0,49,1,25
102,1,0,52,1,28
89,1,0,48,1,28
117,1,0,48,1,27
96,0,0,54,1,31
124,0,0,50,1,27
81,1,0,53,1,25
106,0,0,52,1,24
129,1,0,51,1,32
112,1,0,54,1,28
119,1,0,50,1,32
128,0,0,48,1,34
129,1,0,50,1,35
90,0,0,50,1,26
105,0,0,48,1,30
131,0,0,53,1,30
85,0,0,48,1,30
107,0,0,49,1,29
82,0,0,49,1,35
109,0,0,50,1,35
81,0,0,50,1,26
82,0,0,48,1,34
133,1,0,54,1,23
141,0,0,51,1,31
84,0,0,52,1,29
126,0,0,48,1,27
85,0,0,48,1,23
140,1,0,52,1,22
147,0,0,49,1,26
141,1,0,52,1,22
105,1,0,51,1,34
126,0,0,50,1,25
88,1,0,52,1,25
129,1,0,51,1,27
146,1,0,52,1,29
85,0,0,48,1,30
102,0,0,52,1,34
105,0,0,54,1,35
120,0,0,52,1,33
130,1,0,51,1,25
101,1,0,48,1,30
133,0,0,49,1,26
125,0,0,52,1,32
86,0,0,53,1,24
150,1,0,54,1,32
122,1,0,49,1,33
136,1,0,48,1,30
84,1,0,53,1,29
106,1,0,53,1,25
95,0,0,52,1,35
128,1,0,54,1,34
138,0,0,50,1,25
129,1,0,51,1,27
140,1,0,48,1,32
112,1,0,48,1,26
135,1,0,51,1,27
113,0,0,49,1,34
233,2,0,39,0,21
242,2,0,40,0,21
261,2,0,44,1,18
294,3,2,39,0,19
260,2,1,47,0,17
283,3,1,43,1,19
268,2,1,45,0,18
275,3,2,38,1,17
241,4,2,38,0,18
223,4,0,42,0,15
290,2,2,39,1,21
159,3,0,39,1,14
218,4,2,47,1,14
263,4,0,41,0,18
262,3,2,45,0,21
224,2,0,38,1,17
164,2,1,40,0,17
296,3,0,44,1,16
236,2,0,38,0,17
183,4,0,44,0,18
205,3,0,46,1,17
237,3,1,45,0,16
154,2,2,46,1,18
218,2,1,39,0,20
151,4,0,41,1,15
245,4,1,47,0,14
178,2,1,44,0,16
234,4,1,45,1,15
152,3,1,39,1,21
151,3,2,41,1,15
279,3,1,42,0,17
178,3,2,39,1,19
220,3,1,40,1,19
216,4,1,39,1,14
272,2,0,44,1,18
217,4,2,43,1,19
208,4,2,44,0,15
296,3,2,44,0,19
286,2,2,46,1,18
259,3,0,41,1,18
232,2,0,41,1,20
254,4,1,42,1,14
217,3,2,38,1,21
225,3,0,43,1,19
158,4,1,47,1,17
294,3,0,42,1,18
182,3,0,45,1,21
188,2,0,43,1,20
274,2,0,40,1,16
269,3,0,44,1,14
299,2,2,45,1,21
248,3,2,41,1,19
155,3,0,41,1,16
213,4,1,41,1,20
199,4,2,45,1,20
277,4,0,40,0,16
205,4,1,42,1,18
266,3,2,47,1,18
282,3,0,44,1,16
202,3,0,46,1,17
268,4,1,43,1,18
297,3,2,40,1,19
179,2,1,46,1,21
272,4,2,43,1,16
253,2,2,39,0,21
259,2,1,40,0,14
282,3,2,45,1,16
206,2,1,44,1,14
186,2,1,46,1,15
167,4,2,43,0,17
196,3,0,47,0,19
253,2,0,38,1,18
181,3,0,45,1,21
155,4,1,44,0,14
281,2,0,42,0,14
249,2,1,41,1,21
231,3,2,46,0,21
227,2,1,43,1,18
287,2,1,39,1,17
242,3,1,45,0,17
278,3,2,39,0,14
281,3,1,38,0,18
290,3,2,43,1,16
241,3,0,43,0,20
216,3,1,40,1,15
267,2,1,46,1,18
195,4,0,41,1,20
272,4,0,40,1,18
197,3,2,39,0,15
245,3,2,42,0,17
282,2,0,39,0,21
176,4,0,44,1,21
155,2,2,39,0,16
298,4,1,44,1,16
204,2,2,46,0,19
185,3,0,46,1,19
290,4,2,45,1,15
205,3,0,47,0,17
224,3,2,40,1,16
165,4,2,43,1,14
234,3,1,46,1,18
272,3,0,42,1,20
290,2,1,45,1,19
231,3,0,47,1,16
213,4,0,43,1,18
177,4,2,44,1,17
161,3,1,44,0,14
209,2,2,38,1,17
189,3,1,46,1,18
208,3,1,38,0,16
219,4,1,43,1,14
254,4,2,41,1,20
298,3,1,38,1,16
222,4,1,41,1,18
245,2,2,46,1,21
203,3,1,46,1,21
215,2,2,44,1,16
227,3,2,41,1,20
299,3,2,42,0,14
187,3,2,44,0,20
245,2,0,40,0,18
169,4,2,38,0,15
271,4,0,39,1,17
174,2,1,38,1,17
233,2,2,43,1,14
182,2,2,46,1,18
163,2,1,46,1,17
228,3,2,38,1,15
244,2,2,44,0,20
156,2,1,38,1,20
274,3,0,39,0,21
200,3,2,46,1,16
169,3,2,38,1,18
227,4,0,41,1,18
186,3,0,45,1,15
258,2,2,45,0,15
234,4,1,40,0,15
231,2,2,44,1,21
231,2,0,42,1,16
189,2,2,45,0,14
178,3,2,47,1,21
259,4,1,44,1,21
234,2,2,40,1,16
199,3,2,46,1,21
182,4,1,42,1,14
215,4,2,46,1,16
276,4,0,41,1,16
271,4,0,47,0,17
190,4,1,46,1,15
283,2,2,42,1,16
183,4,1,39,1,18
189,4,2,38,0,19
241,4,2,43,0,18
201,3,0,39,0,21
203,4,0,42,1,17
247,2,0,38,1,20
227,3,0,39,1,21
218,3,1,45,0,17
285,4,2,46,1,16
296,2,1,46,0,20
219,3,2,43,0,21
266,3,2,46,0,14
152,4,1,38,1,14
284,4,0,47,1,16
198,2,1,38,1,20
192,4,2,43,1,17
235,4,2,41,0,15
296,3,2,42,0,19
202,3,0,40,0,15
186,2,0,45,0,18
294,2,2,43,1,16
183,2,1,42,1,20
216,4,2,45,1,21
218,2,1,40,1,20
280,4,0,39,1,21
191,3,0,45,1,17
283,2,2,42,1,17
229,2,0,47,1,19
158,3,0,43,1,19
236,3,2,43,1,21
291,3,0,41,1,18
296,4,2,44,0,16
152,2,2,41,1,17
204,2,2,47,1,19
194,2,0,47,1,18
223,4,0,47,0,16
164,2,2,46,1,18
207,4,1,44,1,14
220,2,0,46,1,15
297,2,0,45,0,15
296,4,2,42,0,19
241,3,0,38,1,16
182,3,1,45,0,19
281,2,2,40,1,17
261,2,0,39,1,14
173,4,1,39,1,20
179,4,2,42,1,20
179,4,2,42,1,19
177,3,2,41,0,21
162,3,1,43,0,17
554,6,2,21,0,9
549,6,2,30,0,6
313,6,5,24,0,13
398,10,3,23,1,12
530,10,3,26,1,9
496,9,3,30,0,9
490,5,3,31,0,13
360,9,3,27,0,5
529,8,5,29,0,10
665,7,3,30,0,9
623,10,5,21,0,12
388,6,2,35,0,6
674,6,5,29,0,7
551,8,5,37,1,13
595,9,5,34,0,9
665,5,4,25,0,13
372,6,4,35,1,11
534,6,4,24,1,12
586,9,5,35,0,9
662,10,5,30,0,13
662,6,2,33,0,13
612,9,4,25,0,13
557,9,5,24,0,7
672,6,2,25,0,7
609,7,4,27,0,12
435,6,2,21,1,8
682,8,3,23,0,6
602,9,5,20,0,6
376,9,4,23,0,8
663,7,3,33,0,13
488,7,2,32,0,5
613,9,2,24,1,12
517,8,2,26,0,8
441,10,5,28,0,5
466,7,3,25,0,9
301,5,3,35,0,13
377,10,5,24,0,11
437,8,4,30,1,10
631,8,2,20,1,12
515,10,2,28,0,9
341,6,5,26,0,10
657,5,2,36,1,12
556,10,4,31,0,5
331,5,4,34,0,10
440,7,3,35,1,11
548,5,5,24,0,10
673,9,5,23,1,10
627,10,3,32,0,12
470,6,2,33,0,7
498,8,5,25,1,8
425,6,4,20,0,6
681,6,2,24,1,6
447,10,4,29,1,5
580,5,3,21,0,13
461,10,3,25,0,13
592,9,2,36,0,8
400,7,4,37,1,6
418,5,3,23,0,9
669,9,2,20,0,5
699,10,5,24,0,11
529,9,2,37,0,7
690,8,3,37,0,12
549,9,2,29,0,8
699,7,5,24,0,12
483,5,2,25,1,7
608,9,3,29,1,5
346,8,2,32,0,7
603,8,5,34,0,5
687,9,5,37,1,9
493,9,3,22,0,10
436,5,3,33,0,11
525,7,2,34,0,6
448,8,3,21,0,10
312,9,5,28,0,8
481,7,2,37,1,7
688,6,2,20,1,13
388,6,4,33,1,8
313,10,3,31,0,6
522,7,4,26,0,5
485,6,5,37,0,8
634,10,2,34,0,11
391,10,4,23,0,9
647,8,3,26,0,10
403,7,2,35,0,6
363,7,5,25,0,12
505,10,4,28,0,5
683,5,4,27,1,10
649,8,3,27,1,9
310,7,4,31,0,11
476,8,5,34,0,5
536,8,4,33,0,8
585,5,5,25,0,11
605,9,5,22,0,7
490,6,5,22,0,13
685,9,2,22,0,7
458,10,4,28,1,13
421,6,2,21,0,10
306,8,2,27,1,12
668,7,5,37,0,12
458,6,3,24,1,9
631,6,5,20,1,10
446,10,5,31,0,10
310,6,2,33,0,8
480,8,5,36,0,10
545,10,4,25,1,5
586,6,2,32,0,12
352,7,2,32,0,6
489,9,4,26,0,13
538,7,5,37,1,12
673,5,2,31,0,9
507,5,5,23,0,13
307,10,5,20,0,6
367,5,5,22,0,12
344,10,5,33,0,11
478,5,4,26,1,6
423,10,2,30,1,6
691,8,2,33,0,11
507,5,4,33,0,6
336,5,4,25,1,9
493,8,2,36,1,8
449,6,3,36,1,6
377,5,2,37,0,6
489,9,3,36,1,12
645,5,3,29,1,6
509,10,4,22,1,5
651,8,5,30,0,12
503,8,2,22,0,11
339,6,4,25,0,8
302,8,5,20,1,9
683,10,4,29,0,6
472,9,4,28,1,13
676,7,4,29,0,10
521,9,4,34,0,13
683,9,3,26,0,5
306,5,5,35,0,12
634,6,3,31,0,11
562,6,3,37,0,13
460,9,2,33,0,6
480,6,4,25,1,10
573,8,4,37,0,11
684,7,5,30,0,5
693,8,4,24,0,5
313,6,2,30,1,9
363,5,2,35,0,8
352,7,4,29,0,13
644,7,2,32,0,9
647,8,3,28,1,6
398,7,5,31,0,10
348,9,5,31,0,9
578,6,2,31,0,13
406,8,5,37,1,6
541,8,4,36,1,12
399,7,4,29,0,8
385,5,4,20,0,7
474,8,3,25,0,5
682,10,3,21,0,11
640,8,4,37,1,9
588,10,4,32,0,6
650,7,4,20,0,5
619,8,5,34,0,9
651,8,5,22,0,10
327,6,2,32,0,5
546,7,2,22,1,13
500,5,5,24,1,12
660,7,4,20,0,12
634,5,2,36,0,10
413,6,5,22,0,13
628,10,2,24,1,6
427,10,5,32,0,10
695,10,5,27,1,9
407,6,2,36,0,7
502,6,2,28,0,9
401,5,3,36,1,7
394,7,3,34,0,11
397,9,2,29,1,6
411,7,2,22,0,5
621,10,5,37,0,6
377,10,2,22,0,9
607,8,2,25,1,7
499,9,3,34,0,9
340,10,5,28,0,10
574,6,3,27,0,5
439,7,4,29,0,5
377,9,3,34,0,9
480,10,5,32,0,13
432,9,3,32,0,9
402,7,3,27,0,5
683,7,2,32,0,10
671,8,4,34,1,13
518,7,4,31,1,9
591,9,3,29,0,6
372,10,4,23,0,13
323,8,4,25,0,12
320,7,2,33,0,10
323,10,5,27,0,10
449,9,5,31,0,6
571,5,3,22,0,7
581,6,3,29,1,9
365,8,3,22,1,5
420,7,2,36,1,6
115,1,0,49,1,30
129,0,0,51,1,27
135,0,0,54,1,23
123,0,0,51,1,29
81,1,0,49,1,34
116,0,0,48,1,31
142,0,0,54,1,27
108,0,0,49,1,34
80,0,0,50,1,26
104,0,0,53,1,24
138,1,0,49,1,35
146,1,0,48,1,30
101,1,0,50,1,27
81,0,0,52,1,30
116,0,0,53,1,30
138,0,0,52,1,32
82,1,0,54,1,33
93,0,0,54,1,32
82,1,0,52,1,24
82,1,0,50,1,30
80,1,0,53,1,35
87,1,0,53,1,32
101,1,0,48,1,31
84,0,0,48,1,33
82,1,0,49,1,26
91,1,0,50,1,24
127,1,0,50,1,30
80,0,0,51,1,35
88,0,0,52,1,32
116,0,0,53,1,28
148,0,0,54,1,22
110,1,0,52,1,28
127,1,0,48,1,29
123,1,0,48,1,31
109,0,0,51,1,35
99,0,0,52,1,28
126,0,0,50,1,29
85,1,0,49,1,22
84,1,0,54,1,32
137,1,0,48,1,27
112,0,0,50,1,28
110,1,0,52,1,24
137,0,0,50,1,29
100,0,0,50,1,32
142,0,0,51,1,26
122,1,0,49,1,26
123,0,0,52,1,35
93,1,0,49,1,31
147,0,0,52,1,29
136,0,0,54,1,22
83,0,0,51,1,32
145,0,0,51,1,28
114,1,0,54,1,22
116,1,0,53,1,28
109,1,0,51,1,29
133,1,0,54,1,28
82,1,0,51,1,35
118,1,0,54,1,34
99,0,0,52,1,34
128,0,0,49,1,30
133,0,0,48,1,28
81,1,0,52,1,34
140,1,0,48,1,24
84,0,0,49,1,30
119,0,0,51,1,29
95,1,0,53,1,32
83,0,0,51,1,26
117,1,0,49,1,23
140,0,0,53,1,29
82,0,0,50,1,24
119,0,0,53,1,30
119,0,0,51,1,30
119,1,0,49,1,26
118,0,0,50,1,24
114,1,0,50,1,28
129,1,0,53,1,30
130,0,0,50,1,28
112,1,0,51,1,28
144,1,0,53,1,32
80,1,0,50,1,34
115,1,0,50,1,26
141,0,0,50,1,22
101,0,0,53,1,30
129,0,0,54,1,25
112,0,0,48,1,23
127,0,0,50,1,34
128,0,0,52,1,22
108,1,0,54,1,32
136,1,0,49,1,30
132,1,0,48,1,33
87,0,0,53,1,24
99,1,0,51,1,35
90,0,0,49,1,31
147,1,0,50,1,24
95,1,0,50,1,35
110,0,0,54,1,32
132,1,0,48,1,34
150,0,0,48,1,30
146,0,0,54,1,30
123,0,0,51,1,25
105,1,0,48,1,23
97,0,0,50,1,26
121,1,0,54,1,27
139,1,0,49,1,22
150,0,0,51,1,34
131,1,0,48,1,25
86,0,0,52,1,27
102,1,0,49,1,35
86,1,0,54,1,35
119,1,0,49,1,24
143,0,0,51,1,28
90,0,0,53,1,28
98,1,0,52,1,34
82,1,0,51,1,25
95,1,0,54,1,29
144,0,0,49,1,29
121,1,0,52,1,33
111,0,0,51,1,24
129,0,0,54,1,30
131,1,0,52,1,26
95,0,0,51,1,26
82,0,0,50,1,31
114,1,0,51,1,34
136,1,0,53,1,29
85,1,0,53,1,29
110,1,0,48,1,31
146,1,0,53,1,26
97,1,0,49,1,28
94,1,0,54,1,26
148,1,0,51,1,33
124,1,0,52,1,34
122,1,0,51,1,32
117,0,0,50,1,28
117,0,0,52,1,28
129,0,0,50,1,24
141,0,0,52,1,24
120,1,0,48,1,23
111,1,0,54,1,30
86,1,0,51,1,24
119,0,0,51,1,29
132,0,0,49,1,33
86,0,0,54,1,35
94,1,0,53,1,32
107,0,0,54,1,27
81,1,0,52,1,33
93,0,0,49,1,29
99,0,0,49,1,27
150,1,0,49,1,22
123,0,0,54,1,33
97,0,0,52,1,26
83,0,0,50,1,24
134,1,0,49,1,31
125,1,0,54,1,35
149,1,0,51,1,28
144,1,0,53,1,32
83,0,0,50,1,29
129,1,0,52,1,29
91,1,0,53,1,26
139,1,0,50,1,30
103,1,0,52,1,24
90,0,0,54,1,27
130,1,0,48,1,31
92,1,0,50,1,29
131,1,0,51,1,34
125,0,0,54,1,33
134,1,0,50,1,23
115,1,0,54,1,29
122,1,0,50,1,27
126,1,0,53,1,25
94,1,0,48,1,34
123,0,0,52,1,31
126,1,0,52,1,28
135,1,0,50,1,28
81,1,0,52,1,23
134,1,0,53,1,29
86,0,0,48,1,29
123,0,0,52,1,27
100,1,0,53,1,22
106,1,0,53,1,24
136,0,0,49,1,35
99,1,0,52,1,32
108,1,0,48,1,25
126,1,0,49,1,26
105,0,0,50,1,30
133,1,0,51,1,29
103,0,0,52,1,33
148,1,0,52,1,29
144,0,0,54,1,23
121,1,0,49,1,23
115,0,0,53,1,35
100,0,0,51,1,25
107,0,0,54,1,31
92,1,0,49,1,26
143,1,0,54,1,34
84,1,0,51,1,25
98,0,0,49,1,23
135,1,0,54,1,27
102,0,0,51,1,33
116,0,0,51,1,33
106,0,0,51,1,32
179,4,1,44,0,20
174,2,0,44,1,18
169,3,0,38,0,14
216,3,2,46,0,18
278,2,0,41,1,21
186,4,2,38,1,19
292,4,0,40,1,17
199,4,1,40,1,20
278,4,1,43,1,20
189,2,0,47,1,20
300,3,0,47,1,20
249,4,0,43,1,16
164,2,2,46,1,16
286,2,1,46,1,17
237,3,1,46,1,17
272,4,0,46,0,16
268,2,1,42,1,21
273,3,1,42,1,17
216,4,0,43,1,18
288,2,0,42,0,16
293,2,0,45,0,21
169,4,2,45,0,21
196,4,1,39,0,18
182,2,2,40,1,19
172,4,2,42,0,15
214,4,1,41,1,18
264,2,2,38,1,19
252,4,1,40,1,16
238,2,0,46,1,21
248,2,0,39,0,17
271,2,0,45,1,16
187,4,2,41,0,19
231,4,1,40,0,21
190,2,2,39,0,18
175,4,1,44,1,14
222,4,1,42,1,21
192,4,2,41,1,19
206,2,0,39,1,16
246,2,0,46,1,17
282,4,2,46,1,14
287,2,0,38,0,15
285,4,1,45,1,18
161,4,1,47,1,17
285,2,2,45,0,21
283,2,0,44,1,19
259,3,0,42,0,17
218,4,2,40,1,17
250,2,0,41,1,21
178,4,0,39,0,19
218,3,2,46,1,21
230,2,1,46,1,14
252,3,0,40,1,18
171,3,1,42,1,18
276,3,0,40,0,18
152,4,2,46,1,16
284,4,1,43,1,16
162,3,1,40,1,15
271,2,0,45,1,18
295,4,0,44,0,18
256,4,1,39,1,15
165,4,0,39,1,19
242,2,0,44,0,18
261,3,2,45,1,17
246,2,1,40,0,21
151,3,1,47,1,17
214,3,2,43,1,17
238,2,0,44,1,20
179,3,0,45,1,16
248,4,0,38,1,21
176,4,0,40,0,15
154,2,2,41,1,18
219,3,2,40,1,14
169,4,2,39,0,17
243,3,1,42,0,14
275,3,1,40,0,19
167,4,1,42,1,21
263,3,0,40,1,21
270,4,1,38,0,21
220,3,2,42,0,14
208,4,1,38,1,20
299,3,1,44,1,21
272,2,0,45,1,17
208,2,1,40,0,17
234,2,1,43,1,20
151,3,2,42,1,19
224,3,0,45,1,20
227,2,2,45,1,14
274,3,0,38,0,16
160,3,1,47,1,17
264,3,1,39,0,17
216,4,0,45,1,15
298,4,2,45,1,19
168,2,2,45,1,20
162,2,1,38,1,15
183,3,2,40,0,20
186,3,0,46,1,14
237,4,0,43,0,19
176,4,1,44,1,19
269,3,1,44,0,21
276,4,2,38,1,20
242,3,1,41,1,16
213,3,2,42,1,15
216,2,2,47,1,14
221,4,1,45,0,20
153,3,2,44,1,16
162,3,0,43,1,18
224,3,2,39,1,18
